2113581,1901310,328471,1566781,6371,1596,83686,376,1795251,1659372,150168,1508836,6634,1596,18973,40
6283615,6017064,658205,5353442,23169,5418,41265,726,5731677,5502411,392728,5109269,23280,5418,13705,40
13779504,13296346,1349939,11937795,49752,11709,49106,1079,14592003,14137828,960597,13176811,49817,11709,11997,40
28313722,27538257,2079134,25447989,73584,17375,116363,1310,28861841,28044329,1692572,26351191,73584,17375,38877,40
6362976,6088201,682607,5397679,24595,5804,83968,759,5893934,5734596,416721,5317521,24608,5804,11559,40
7487146,7247641,763965,6477671,29378,6857,56718,819,7009825,6822765,522013,6300394,29391,6857,11898,40
2816764,2712101,335497,2373036,10484,2515,34464,487,2589636,2510422,198091,2312026,10751,2515,14059,40
122993,103206,30121,72354,261,100,13199,63,123331,109773,18783,90707,355,100,9130,36
4398916,4264389,500347,3759603,16793,3933,28906,619,4053070,3940445,297638,3642490,16821,3933,12415,40
2462771,2375891,316307,2056358,9049,2173,26160,451,2241756,2167084,161568,2005189,9212,2173,15867,40
10343440,10052495,1055129,8990083,41251,9765,35107,980,9730876,9475759,702292,8773146,41251,9765,8541,40
2275863,2200901,289516,1908188,8723,2123,13964,442,2149200,2085969,171019,1914628,8968,2123,8169,40
16182455,15784850,1414265,14362188,58729,13766,44109,1170,13748521,13396169,997266,12398555,58729,13766,10731,40
11171804,10870479,1106269,9757196,45718,10815,23564,1030,10675215,10400122,802100,9597688,45718,10815,9216,40
5604958,5415330,616293,4794191,22010,5254,51900,716,5233446,5089626,368571,4720746,22113,5254,8421,40
10825123,10523601,1095170,9421422,43319,10382,35868,1010,10294477,10024874,780752,9243779,43319,10382,11940,40
6541740,6352801,701855,5645581,26237,6310,26766,789,8317433,8127135,480322,7646521,26242,6310,13057,40
5758904,5584659,577137,5002170,17307,4214,35897,637,6077627,5916949,332154,5583391,17327,4214,14301,40
14083037,13729644,1122336,12599604,38901,9136,46660,947,13085171,12767090,718761,12048022,38990,9136,15283,40
20113230,19622391,1518710,18092805,57803,13512,52139,1160,19660464,19203401,1096744,18106310,57803,13512,10895,40
9195728,8925168,815960,8103128,25851,6043,54950,770,8804832,8588869,506326,8082239,25851,6043,16661,40
184498,142643,35613,106313,267,100,30801,59,178483,152053,20239,131535,378,100,20641,35
15659475,15240167,1227935,14004334,46041,10939,70047,1036,10598051,10317699,796798,9520571,46071,10939,10690,40
7080272,6866856,745879,6115507,28735,6837,38785,820,6771647,6591822,518924,6072573,28735,6837,10218,40
2208363,2118753,275583,1840181,8160,1969,34166,429,2010876,1936429,151732,1784400,8377,1969,24657,40
2860607,2750795,348951,2398440,10779,2700,37168,502,2609889,2530872,202385,2328183,10945,2700,11427,40
7469062,7264510,748065,6510733,30694,7203,20661,839,7054404,6869994,497961,6371705,30711,7203,8314,40
3588550,3467192,407725,3055644,14058,3352,32539,564,3366840,3269112,261571,3007246,14183,3352,10360,40
2039849,1932784,257649,1672310,7373,1782,56722,405,1810936,1751687,142137,1609260,7582,1782,12970,40
122517,102098,25511,75893,282,100,14694,58,129819,113973,19874,93811,373,100,11458,33
10936632,10636485,1074392,9555172,44791,10513,37147,1016,10340242,10075853,784561,9290953,44808,10513,8339,40
14390419,13979729,1370393,12601143,59670,14118,40529,1180,13757679,13405117,1016203,12388552,59670,14118,8532,40
10619325,10322390,1065381,9249997,43331,10214,38929,1006,9938948,9675373,706837,8968218,43343,10214,8829,40
3796847,3668831,427028,3237874,15032,3593,27859,586,3519087,3421847,261312,3160238,15174,3593,8304,40
5855859,5674213,630918,5038251,23204,5591,37914,738,5488689,5337248,436528,4900355,23247,5591,8944,40
12383275,12040374,1117843,10915436,47208,11269,37123,1060,10920266,10626322,836474,9789541,47208,11269,10163,40
12031499,11700189,1139171,10553705,50325,11702,34740,1079,11578878,11286588,834258,10451989,50357,11702,10442,40
2871092,2766709,330863,2432461,11019,2652,29334,504,2565630,2489832,190364,2299180,11165,2652,11280,40
10012585,9738390,973140,8758624,41371,9744,30038,980,9584514,9334164,701215,8632653,41371,9744,9298,40
5290120,5129523,563721,4561060,20788,4902,34195,687,4861640,4729367,352131,4376918,20873,4902,11734,40
2919058,2822476,329151,2489873,11489,2615,27123,504,2670981,2592148,195003,2396834,11555,2615,15209,40
7783530,7543532,800232,6737570,31758,7544,27807,860,7313273,7122129,535041,6586772,31758,7544,7174,40
