368717,333471,83351,248355,653,200,18758,102,358399,332202,47717,283963,800,200,12484,39
616764,554703,116067,436397,1198,345,36749,133,631789,590380,71648,518191,1525,345,18939,40
780150,712315,142723,567062,1561,421,37834,166,768111,725066,87327,637135,1846,421,15796,40
2864911,2703093,392935,2305023,6581,1548,60494,372,2622997,2500284,253132,2242519,6868,1548,10529,40
2924581,2772661,405471,2362476,7118,1731,36255,389,2776720,2657958,267269,2390099,7350,1731,6120,40
720311,656809,168916,485584,1267,374,34802,156,670995,629429,78487,550398,1537,374,16490,40
843740,776212,150239,623576,1663,428,32739,173,773860,730460,86327,643557,1850,428,15032,40
48864,33990,14726,18751,38,17,11121,14,38616,28088,11484,16136,38,17,8087,14
23475,17171,8695,8078,15,10,3279,8,17196,13291,6230,6707,15,10,2061,8
1614465,1532408,260867,1268108,3554,896,19940,274,1473116,1401516,154888,1246020,3705,896,13195,40
1178031,1065413,194442,867916,2449,613,18336,218,1062515,1010866,112846,897456,2671,613,12390,40
1421326,1334930,232278,1099190,3084,807,31287,248,1374966,1314827,145013,1169247,3464,807,10427,40
291377,264958,110325,153196,378,138,14582,73,260386,242595,45575,196546,525,138,8011,38
446340,410331,95261,313298,818,266,16534,114,2479319,2453288,69002,2383561,1098,266,7645,40
1551091,1468637,247381,1217874,3546,873,25160,261,1429447,1368834,140730,1227523,3848,873,9643,40
1177692,1104417,200952,900593,2685,722,27136,230,1150406,1100153,124288,975312,2979,722,7386,40
25661,18618,10280,7937,13,10,3676,8,16128,12215,5927,5947,13,10,2299,8
1965834,1869733,295220,1570641,4582,1117,26024,311,1910073,1752460,198573,1553188,4797,1117,10807,40
32375,22322,10416,11498,20,10,6639,8,22765,16692,7443,8919,20,10,4357,8
1212767,1130463,230463,897052,2530,659,39175,226,1135632,1051498,137343,913555,2759,659,14798,40
641245,592927,133788,456919,1308,363,22094,150,600955,572100,69821,501740,1559,363,7572,40
2208931,2133698,332029,1797477,5283,1276,16840,329,2092261,2029688,219059,1809941,5504,1276,6848,40
2694771,2606895,428114,2174764,6006,1486,20519,361,2641292,2565901,403347,2162115,6197,1486,10852,40
1159084,1065518,193228,870214,2448,622,22184,217,1054108,1018015,113907,903712,2717,622,10245,40
24535,16224,7857,7969,16,10,5568,7,16606,11823,5385,6185,16,10,3331,7
1756453,1668581,276762,1389116,3904,963,45987,285,1600669,1547027,161397,1385214,4186,963,15152,40
1300681,1250023,212151,1035538,3031,764,17177,244,1237712,1206432,129766,1076288,3352,764,6599,40
1036442,993452,177902,813475,2305,586,21287,220,927032,892786,100573,791848,2496,586,15527,40
1046671,1005933,184877,818982,2362,645,17933,216,1026643,991927,114991,876563,2638,645,13671,40
2163777,2098141,327259,1766677,5301,1303,23457,338,2080111,2027368,228422,1798535,5571,1303,12121,40
72233,54505,22072,31888,74,32,14461,23,54061,43104,15535,27235,68,32,8744,19
31951,25937,19433,6088,8,10,3954,6,12620,8721,4652,3822,8,10,2556,6
1825710,1750458,277832,1469736,4350,1054,26651,304,1823536,1775064,264792,1509884,4602,1054,14919,40
26147,19113,11846,6933,11,10,4141,7,14072,10255,5164,4823,11,10,2453,7
636912,599402,122870,474835,1306,368,22917,150,676029,652574,96111,556060,1577,368,9555,40
1010135,970839,193215,775457,2184,582,16916,201,990411,960911,102760,857751,2583,582,9845,40
694779,650685,144286,504639,1393,405,27540,156,708023,684193,78479,605340,1741,405,9879,40
1077626,1017449,191228,824051,2204,607,36281,208,1004177,968648,122179,846075,2457,607,14695,40
1936211,1880394,300691,1576894,4499,1130,15610,301,1939809,1894837,285133,1609286,4820,1130,8353,40
1126942,1073603,205715,865535,2346,631,28506,217,1081306,1047308,114682,932224,2654,631,12408,40
924068,879952,164623,713257,1909,508,23193,190,890948,859202,98501,760308,2151,508,13650,40
27265,19886,10666,8811,16,10,4713,10,18629,14284,7253,6764,16,10,2969,10
23378,16401,8307,7766,15,10,4799,8,16737,12129,5936,5923,15,10,3292,8
1341371,1296633,220598,1073596,2924,769,15224,243,1271959,1234586,135116,1099058,3177,769,10909,40
1434574,1390799,227395,1160909,3204,823,12950,251,1348531,1315925,160520,1154999,3493,823,5892,40
2065209,1984984,335510,1646455,4746,1172,28148,318,1938897,1884597,197172,1687045,5046,1172,7893,40
1277587,1218346,216003,999975,2572,677,27785,226,1198925,1166218,143863,1021950,2914,677,9813,40
2202869,2126680,332987,1790576,4905,1186,31945,325,2731588,2663662,220229,2443025,5158,1186,23095,40
2157177,2076534,295963,1777150,3534,945,30911,269,1746102,1694876,99647,1594745,3909,945,8812,40
629833,585473,93634,489996,1243,343,25129,149,609094,579657,46531,532677,1447,343,16656,40
