509707,480718,41800,438373,540,119,28014,10
18609,13355,8885,4047,1,1,4397,1
247896,217977,25860,191627,226,57,29075,10
404805,374408,44171,329689,376,102,29478,10
306035,194911,23772,166349,214,49,109975,10
19148,13128,8799,4160,1,1,5152,1
461175,437647,34294,403152,529,106,22724,10
217577,194398,25883,168373,217,52,22402,10
390345,368429,41960,326312,429,95,21012,10
547954,523431,40720,482535,618,150,23630,10
13120,11850,8303,3394,0,1,641,0
283617,262507,27555,234803,311,67,20395,10
68624,54207,13718,40307,43,15,13656,7
325641,301938,27762,273988,350,86,22907,10
552265,529091,39691,489229,654,151,22420,10
363851,342255,31721,310343,398,94,20904,10
122901,101076,17911,82989,98,26,20925,8
61182,48233,15469,32601,34,16,12222,6
470365,446131,45996,399954,492,118,23356,10
54030,42640,14250,28230,23,11,10532,5
331355,309267,27975,281121,361,75,21299,10
627934,521271,41047,479968,637,147,105764,10
332230,311170,34050,276922,413,96,20265,10
28327,20040,11862,8043,6,4,7635,3
237204,216797,27384,189257,272,77,19717,10
249226,230100,28316,201639,279,76,18410,10
340711,316391,30139,286129,475,99,23546,10
167837,150975,20844,129994,172,50,16084,9
14371,12971,9469,3372,0,1,729,0
467561,448379,38377,409837,653,154,18468,10
166851,148621,20023,128451,200,48,17535,9
16019,11171,7283,3759,1,1,4184,1
117546,99499,18289,81064,125,31,17397,9
215535,196549,24173,172230,264,66,18319,10
13684,10973,7219,3618,1,1,2114,1
240373,222315,26432,195744,311,69,17313,10
125477,106382,19251,86993,126,30,18399,10
61910,51517,26216,25174,34,11,9654,5
192558,172055,27889,144033,234,54,19672,10
141180,123234,19669,103439,165,38,17170,10
402641,382388,28848,353179,443,107,19559,10
178082,160486,23147,137160,225,51,16842,10
173899,155000,20751,134110,183,41,18140,10
268525,252446,29052,223254,371,84,15343,10
277833,260085,27341,232577,375,78,17042,10
184278,166959,27356,139477,231,53,16651,10
202529,185056,24640,160296,265,59,16049,10
280386,261179,38141,222905,374,87,18350,10
158843,139093,18897,120023,163,40,18998,10
110592,106596,10884,88725,1,1,3099,1
349387,330271,30422,296374,385,87,18425,10
257470,239408,28522,210685,313,84,17285,10
56628,43361,11854,31269,36,11,12550,7
246210,225639,25359,200109,306,77,19900,10
12943,10013,6517,3325,1,1,2264,1
52314,38123,10680,27276,32,11,13471,7
361799,343492,30964,312313,470,109,17615,10
15347,12465,7023,5245,1,1,2180,1
53911,39733,12291,27288,37,10,13522,7
16668,9329,5884,3291,1,1,6646,1
23333,16684,7076,9457,6,5,5964,3
18503,10398,6445,3812,1,2,7385,1
420396,401991,35978,365823,564,126,17685,10
19454,18187,14903,3143,0,1,607,0
242691,224584,24912,199523,302,77,17311,10
295540,275923,31213,244557,370,98,18923,10
12099,10843,7900,2799,0,1,618,0
184943,166222,21438,144649,230,53,18080,10
75824,61208,14430,46628,63,20,14009,8
331104,311359,27236,283952,451,94,19077,10
201569,183043,23326,159497,237,58,17830,10
215001,197931,23111,174608,269,63,16436,10
97834,81185,12678,68306,102,23,15983,9
415415,388256,32522,355571,561,122,26476,10
70990,58572,13385,45047,62,18,11700,7
11647,10394,7523,2723,0,1,583,0
179590,160626,20233,140240,211,49,18266,10
261579,243769,26613,216980,326,87,17129,10
42422,31970,10174,21652,25,9,9785,5
187003,168222,21072,146945,216,53,18051,10
16046,13084,9367,3559,1,1,2289,1
198130,181158,19447,161553,259,49,16196,10
170138,152550,18959,133427,201,41,16858,10
270169,250805,24196,226416,344,79,18468,10
462228,445222,37009,408027,645,150,16345,10
11967,9465,5971,3336,1,1,1896,1
206124,186048,20554,165344,254,60,19307,10
12479,9654,6265,3231,1,1,2197,1
145549,128733,17853,110708,167,40,16206,9
9805,8611,5782,2670,0,1,597,0
130868,112677,16319,96202,144,29,17488,10
259008,239598,22930,216527,327,72,18734,10
181857,162963,20026,142753,226,47,18219,10
440554,424678,34797,389693,605,148,15207,10
75534,60368,15797,44385,59,17,14452,8
44654,33039,12082,20804,27,8,11003,5
424179,405242,32082,372865,560,132,18337,10
245494,227365,25642,201578,303,74,17507,10
172246,154321,20113,134013,196,52,17225,10
109856,91158,15975,75024,114,26,17910,10
328554,310589,27511,282888,439,100,17242,10
233698,214731,22628,191846,276,64,18298,10
109772,91695,15916,75621,111,22,17355,10
112170,96830,14882,81797,121,31,14610,8
18503,15534,9868,5479,1,3,2325,1
159514,141714,19378,122183,176,43,17119,10
282983,264444,25060,239232,353,82,17815,10
14580,11707,6438,5091,1,1,2184,1
11443,8867,5710,3004,1,1,1934,1
98947,82906,29918,52845,76,20,15241,8
65691,37098,11389,25567,1,1,2817,1
33484,25417,20484,4753,1,1,7068,1
14003,12640,9139,3335,0,1,575,0
87730,72905,15881,56868,71,23,14098,8
480487,452149,37335,414611,606,151,27466,10
355494,337171,41329,295629,433,122,17524,10
144901,128681,39208,89267,121,30,15527,9
495198,477610,37792,439606,680,157,16922,10
164671,146045,20212,125604,184,45,18004,10
12914,10372,5630,4578,1,1,2010,1
94859,78880,14594,64127,94,24,15350,9
313860,295709,28066,267490,411,100,17550,10
369642,354139,31404,322539,439,130,14836,10
91953,73683,15035,58497,82,22,17663,9
291904,271617,25952,245474,385,81,19629,10
121994,102033,17045,84824,118,35,19328,10
276856,239103,21258,217659,330,64,37092,10
235665,218232,27372,190717,278,60,16625,10
173328,156698,25660,130883,198,48,15869,10
4794829,4764190,24951,4738705,363,83,28522,10
44239,29554,22392,6395,1,1,13429,1
9301,8416,6040,2221,0,1,194,0
39444,30440,9214,21076,27,11,8333,6
105705,92102,14881,77066,126,31,12978,10
189034,174915,20063,154675,294,68,13442,10
7529,6843,4794,1890,0,1,180,0
23876,10004,5728,4120,3,3,13234,2
351569,337478,31313,306008,618,153,13475,10
9166,7122,4695,2273,1,1,1583,1
283552,271325,26559,244608,490,131,11655,10
275890,263490,26629,236700,493,110,11713,10
50294,34832,14152,20512,32,11,14835,6
257583,243130,22716,220239,450,97,13784,10
13226,9561,5683,3731,3,2,3179,2
274012,257061,21991,234896,405,92,16299,10
228098,212767,24603,187999,306,62,14764,10
405867,389442,33271,356019,570,135,15771,10
332713,316391,28997,287156,448,99,15547,10
182156,168781,19027,149609,245,59,12802,10
185672,171403,18579,152664,320,66,13551,10
235778,221437,22852,198406,338,96,13587,10
144026,128794,26773,101853,196,52,14605,10
231534,217445,20926,196347,398,88,13465,10
175328,162383,18701,143513,285,67,12347,10
272412,258152,25114,232866,472,110,13488,10
178792,157583,16519,140874,231,56,20447,10
44358,22653,8513,13981,22,8,21035,5
235552,222488,17609,204684,371,73,12206,10
117026,104667,21303,83164,191,43,11608,9
147906,134500,17273,117051,273,62,12540,10
191493,179348,19243,159911,333,72,11385,10
117554,104009,15073,88736,215,45,12903,10
32053,24764,8127,16475,27,10,6600,6
126743,114591,14822,99620,235,54,11571,10
165683,154336,15947,138228,314,68,10672,10
86581,76165,12132,63905,139,33,9614,9
100114,85737,11632,73947,167,34,13702,10
125605,113823,14590,99076,240,54,11166,10
9567,7423,4908,2346,1,1,1636,1
68283,58739,10961,47627,95,30,8967,7
66335,55317,10284,44874,95,26,10349,9
171675,159770,18992,140626,326,86,11271,10
171205,158227,16511,141554,343,79,12322,10
37002,27727,8037,19526,32,16,8678,6
74682,64563,10768,53596,87,25,9582,8
230220,218531,21596,196749,452,113,11097,10
162449,150408,25403,124796,310,62,11426,10
155973,144242,15980,128040,303,75,11177,10
8365,6383,4120,2060,1,1,1488,1
137549,125785,15304,110307,262,62,11125,10
142618,131702,15406,116152,271,67,10233,10
150209,120477,12171,108150,175,46,28941,10
99888,74392,18451,55782,92,18,24864,9
7181,6513,4564,1789,0,1,187,0
129921,118371,15587,102635,251,67,11052,10
96828,87320,13957,73201,192,54,8932,8
8795,6803,4640,2004,1,1,1431,1
88013,77631,13102,64377,158,40,9817,10
23684,21666,19204,2301,1,1,1505,1
7561,5954,4083,1722,1,1,1152,1
13805,12013,3884,7980,1,1,1283,1
112712,102156,22429,79536,200,40,10031,10
18577,13635,5135,8347,14,6,4525,4
6754,5102,3647,1309,1,1,1244,1
102834,93787,12812,80822,214,62,8599,8
352270,340926,29988,310778,833,190,10787,10
225333,211046,21062,189838,531,122,13626,10
76802,58919,10150,48624,110,33,17335,8
260092,246172,24309,221674,551,133,13222,10
71510,62074,12408,49508,128,36,8905,8
146798,136159,15997,120005,317,75,10094,10
25298,19091,6084,12854,26,11,5704,5
80596,70650,11689,58819,147,43,9442,10
208492,197267,19743,177377,452,110,10751,10
72350,60731,10763,49815,130,33,10919,9
124610,107979,13678,94155,257,63,16045,9
73210,63148,10626,52359,141,37,9488,9
6860,5100,3593,1353,1,1,1322,1
113925,102861,12812,89893,240,54,10657,10
102904,91520,10990,80370,200,39,10779,10
40628,31787,7024,24620,59,16,8341,8
33934,25830,6653,19027,43,16,7647,7
58824,47485,8156,39182,106,21,10913,9
52341,42208,8244,33809,84,22,9671,9
6750,4927,3380,1393,1,1,1379,1
197765,186355,18270,167930,446,102,10823,10
221296,210133,20860,189116,514,122,10618,10
244006,230191,21199,208825,570,130,13199,10
197469,186329,19325,166852,451,101,10579,10
93140,81925,12750,69017,167,50,10704,10
27683,21944,5545,16234,38,11,5248,5
21789,16149,5595,10405,21,9,5203,5
108348,94425,11200,83037,193,44,13300,10
110656,99354,14713,84480,218,52,10737,10
51122,42279,8082,34048,86,19,8266,8
155849,144594,16428,127998,326,83,10609,10
7246,5409,3754,1496,1,1,1349,1
55719,46201,8908,37130,86,29,9006,8
24713,18898,5661,13083,26,10,5257,5
137574,126726,16106,110443,275,76,10307,10
7044,5243,3604,1477,1,1,1277,1
6110,4516,3142,1226,1,1,1149,1
79136,66584,10721,55713,138,34,11995,10
87070,75915,11477,64276,173,34,10533,10
125154,113147,14311,98661,255,63,11471,10
171594,160471,17119,143190,388,88,10606,10
94039,83285,10357,72762,197,38,10288,9
49195,40082,8546,31368,78,21,8582,8
10581,7855,6056,1645,1,1,1448,1
65293,54472,10032,44249,101,25,10234,9
137229,123243,13618,109439,282,60,13338,10
35716,27764,7513,20096,40,16,7454,7
166049,152960,16901,135886,293,78,12591,10
206091,193930,22933,170803,443,111,11376,10
160640,148606,25277,123138,332,80,11454,10
188941,178001,19364,158487,409,106,10408,10
211368,199749,21127,178467,480,112,11101,10
141784,130220,16533,113562,295,72,11099,10
