2172727,1926968,355642,1567995,6371,1596,76915,376,1994966,1760050,228921,1530668,6634,1596,25142,40
6849568,6353816,1035437,5309437,23169,5418,64741,726,6361964,5943162,726731,5215701,23280,5418,16931,60
13310617,12546102,1266886,11270271,49752,11709,57007,1079,13319206,12613629,914882,11697486,49817,11709,16640,120
27637397,26369949,1846585,24507596,73584,17375,70953,1310,29221641,28007924,1418144,26587880,73584,17375,27740,180
6375194,6021054,650018,5362585,24595,5804,53931,759,6127046,5858111,444556,5412891,24608,5804,14810,60
7645774,7289641,737869,6545224,29378,6857,43154,819,7231193,6908015,535633,6371594,29391,6857,13295,70
2879915,2717376,324356,2389060,10484,2515,38211,487,2739345,2611744,198148,2413080,10751,2515,13230,40
229401,197135,120292,75813,261,100,17583,63,171666,148602,54690,93479,355,100,10430,36
5438600,5221319,1370904,3844403,16793,3933,33810,619,4561938,4370597,613921,3756115,16821,3933,15801,40
2679317,2540441,441234,2095349,9049,2173,27935,451,2417240,2302871,277835,2024586,9212,2173,15203,40
11269104,10789531,1670285,9110644,41251,9765,38773,980,10697099,10267403,1323295,8943104,41251,9765,13158,100
2504926,2383094,413102,1966308,8723,2123,15942,442,2369111,2261255,316967,1943902,8968,2123,9421,40
18094998,17422194,2262251,15149956,58729,13766,48190,1170,15922466,15178442,2154535,13022269,58729,13766,35835,140
12500486,11940137,1684143,10246949,45718,10815,26218,1030,11227217,10711624,823418,9887028,45718,10815,13577,110
5898025,5600026,612653,4981552,22010,5254,42395,716,5445986,5186151,410229,4775350,22113,5254,10559,60
11242700,10719597,1056640,9654188,43319,10382,40131,1010,10686621,10188393,781159,9406007,43319,10382,17126,110
6663154,6340391,658081,5676354,26237,6310,29991,789,7711735,7379944,506093,6873136,26242,6310,12377,70
5933711,5639665,534713,5100171,17307,4214,46580,637,6491088,6216030,344130,5871387,17327,4214,17397,50
14750934,14142868,1058696,13075959,38901,9136,42320,947,14170582,13569386,755765,12811421,38990,9136,21407,100
21555026,20668411,1459644,19193874,57803,13512,45985,1160,20900254,20062684,1071953,18989498,57803,13512,18083,140
9819834,9392573,751306,8634261,25851,6043,54853,770,9277135,8880584,471171,8408784,25851,6043,17179,70
190684,148359,33043,114504,267,100,17266,59,202088,164371,20853,143151,378,100,17309,35
17493838,16839087,1176933,15650623,46041,10939,45071,1036,11035728,10556202,792396,9762739,46071,10939,13142,110
7376322,7007026,740070,6260740,28735,6837,43594,820,6826867,6529602,483232,6045696,28735,6837,10290,70
2285826,2146663,275737,1867538,8160,1969,39652,429,2057165,1953808,155649,1797764,8377,1969,14798,40
2967419,2798853,348906,2446122,10779,2700,40995,502,2701230,2571284,200300,2370638,10945,2700,11121,40
7907812,7556763,758950,6791105,30694,7203,24812,839,7465553,7128729,553628,6574251,30711,7203,13069,80
3881258,3663189,421097,3237609,14058,3352,40001,564,3502827,3343281,266915,3075964,14183,3352,10144,40
2111881,1973766,262113,1708470,7373,1782,47101,405,1881870,1785214,140739,1644126,7582,1782,14543,40
132334,103077,24987,77337,282,100,15353,58,130015,107790,17333,90115,373,100,11753,33
11185010,10686532,1070583,9608141,44791,10513,41031,1016,10834946,10380441,785985,9593305,44808,10513,12959,110
15089544,14410953,1388709,13012864,59670,14118,62928,1180,14493077,13872562,1039462,12831691,59670,14118,25423,150
10802204,10315751,1013558,9294477,43331,10214,38730,1006,10412066,9931173,757267,9172866,43343,10214,8760,110
3900075,3708186,421593,3282177,15032,3593,26961,586,3599010,3437335,257653,3179272,15174,3593,7237,40
6088188,5796891,636191,5155094,23204,5591,36858,738,5591434,5339672,430300,4908818,23247,5591,12664,60
12486037,11956822,1097517,10851192,47208,11269,35711,1060,11395563,10877532,827381,10049077,47208,11269,9972,120
12447542,11916501,1149350,10759056,50325,11702,32646,1079,12001321,11460602,868954,10590559,50357,11702,9210,120
2922265,2764773,332457,2428645,11019,2652,25162,504,2706584,2580652,196975,2383300,11165,2652,12110,40
10294163,9840736,964346,8868877,41371,9744,31635,980,9875212,9463341,684604,8777732,41371,9744,11051,100
5342908,5095452,570010,4520298,20788,4902,29846,687,5076156,4841237,369384,4471317,20873,4902,11781,50
3028468,2879727,333606,2542217,11489,2615,25820,504,2754459,2626784,197380,2429065,11555,2615,13602,40
8023240,7650526,825761,6818169,31758,7544,33678,860,7568652,7239582,554535,6684222,31758,7544,15920,80
5250628,5003401,545373,4452717,20280,4823,29079,687,4819194,4606216,333826,4271914,20374,4823,7353,50
4310257,4113833,464304,3644927,16683,3940,18708,614,3978805,3803644,280670,3522621,16818,3940,5781,40
145515,111959,27391,83828,312,100,19872,63,152265,129214,19489,109402,433,100,12691,38
6612156,6299691,663146,5630669,26603,6330,37491,786,6450850,6179689,516704,5662239,26639,6330,9369,70
5159193,4913804,528447,4380291,20101,4707,27699,678,4828455,4615952,352599,4262862,20143,4707,9735,50
9466396,8900113,880116,8013070,37569,8769,36390,929,8956541,8573485,674998,7897706,37574,8769,12206,90
133363,103975,25803,77433,293,100,16173,62,122039,101189,15847,85047,348,100,11177,32
129028,98388,24283,73357,268,100,19089,60,129936,108503,16943,91231,351,100,11892,36
14695428,14130853,1170894,12952359,46989,11039,42384,1047,16741152,16104870,940310,15163396,47007,11039,18587,120
1749039,1633074,182803,1447924,4201,1089,27381,304,1713200,1635515,100955,1534151,4635,1089,13505,40
5665199,5426688,487285,4934011,14792,3537,38367,586,5400574,5164356,279420,4884501,14888,3537,16453,40
11316547,10851749,838500,10005942,30464,7132,48500,840,10855485,10418170,584407,9833040,30464,7132,14724,80
10862820,10396473,810343,9577889,29117,6820,46438,815,10371177,9965958,551795,9413420,29129,6820,12987,70
3746544,3554350,345846,3205029,9550,2356,44144,459,3506826,3360143,182320,3177495,9867,2356,10226,40
6230706,5951248,537156,5407330,16316,3895,46518,611,5770206,5542575,288523,5253639,16581,3895,10287,40
11840621,11380876,877021,10497664,31970,7363,39230,850,11348376,10899707,586485,10312529,31970,7363,14852,80
2945594,2776130,294250,2478928,7400,1793,51307,413,2693630,2571910,139636,2431936,7546,1793,16681,40
3348650,3189858,292481,2892025,8732,2093,27947,431,3219261,3067947,174099,2892322,9068,2093,13376,40
176409,143986,33767,109455,263,100,20425,59,191177,147793,22334,125137,335,100,16735,33
180220,147054,31976,114329,293,100,20296,64,203128,169090,19286,149508,416,100,21287,38
145616,119018,28250,90037,227,100,14631,54,196068,151006,25122,125573,353,100,27771,35
18203505,17485459,1278115,16198236,49788,11765,50816,1080,17692665,17005837,907782,16096797,49788,11765,14935,120
17266574,16584001,1215303,15359765,47026,11116,46261,1050,16760784,16126523,920407,15205084,47026,11116,15321,120
9857974,9432894,758079,8668009,26347,6343,58723,788,9476829,9074989,505932,8568353,26431,6343,16892,70
2742366,2604946,261419,2340602,7041,1697,30688,395,2537901,2431062,139509,2291198,7189,1697,9379,40
10421368,9978471,878326,9093276,36575,8714,28272,930,8709863,8332230,635789,7695540,36575,8714,19930,90
3054889,2887626,341275,2542517,11882,2830,42391,524,2831733,2707487,198382,2508702,11997,2830,6806,40
3989404,3804294,424978,3374864,15540,3665,23425,592,3682667,3522066,256256,3265388,15600,3665,6948,40
136203,110263,27731,81680,292,100,16026,62,130542,107351,16565,90463,362,100,15588,34
4485921,4269729,476839,3788196,17199,4003,41130,628,4160125,3983511,300657,3682404,17246,4003,7077,42
534697,468859,89576,377726,1544,468,38423,166,474860,439775,45778,393643,1769,468,11999,40
116183,92358,24813,66776,245,100,14402,58,139415,121230,17545,103374,404,100,10660,39
6410901,6120374,637085,5477552,25286,6038,31547,768,6057631,5800917,445119,5355107,25404,6038,7958,70
14692273,14049766,1343749,12696750,58108,13813,36581,1165,14004258,13418769,1044037,12373398,58117,13813,11702,140
134863,109360,28165,80409,286,100,14177,62,124194,105505,17264,87932,354,100,10753,33
