109393,100258,18095,82054,360,100,8709,10
4657666,4649444,339585,4309704,20768,4937,7716,10
4596412,4586226,347236,4238795,20086,4800,9648,10
5667835,5659796,405732,5253878,25427,5917,7475,10
9398959,9389739,722032,8667522,41799,9854,8696,10
130441,121242,16483,104650,486,100,8774,10
4424071,4415793,380997,4034604,19184,4599,7793,10
2971941,2964054,218688,2745235,13231,3102,7376,10
12221478,12213135,876526,11336442,54567,12937,7845,10
6340358,6332173,454039,5878008,27904,6663,7673,10
2049578,2041768,156436,1885200,9043,2141,7277,10
120120,111465,17609,93736,420,100,8226,10
12803052,12795000,1024017,11770805,56789,13312,7574,10
14263158,14254464,1164242,13090059,62876,15109,8167,10
1552370,1543643,119168,1424287,6860,1617,8226,10
11602997,11594848,823911,10770774,51852,12250,7584,10
11647952,11639817,950285,10689363,51551,12179,7543,10
10150706,10142634,845213,9297232,44809,10597,7506,10
6431124,6421294,466734,5954407,28650,6757,9325,10
9055602,9035487,656278,8379054,40431,9488,19476,10
8427803,8419864,681836,7737851,37029,8661,7270,10
4571933,4563933,350646,4213135,19999,4763,7388,10
6594034,6586192,507292,6078732,29138,6808,7224,10
128734,122040,16739,105170,515,100,6303,10
5778139,5770528,427440,5342906,25522,6025,7192,10
118266,110110,15116,94886,442,100,7822,10
3100338,3091914,226141,2865653,13776,3281,7962,10
5282619,5274531,434178,4840140,22974,5510,7601,10
10641864,10633911,874236,9759505,47074,11062,7430,10
10300430,10292816,855267,9437427,45537,10679,7094,10
6316855,6309360,485954,5823214,28059,6606,6942,10
5873129,5865631,429238,5436244,26179,6239,7006,10
3528937,3521423,257884,3263429,15685,3746,7061,10
9140038,9132475,745706,8386613,40430,9599,7057,10
520043,513180,42679,470386,2257,518,6449,10
3587263,3578777,256528,3322133,16033,3720,8030,10
5277541,5269657,372103,4897341,19653,4650,7364,10
2549878,2542704,188220,2354368,11689,2690,6656,10
7161895,7153427,585917,6567344,32290,7621,8011,10
12568393,12560828,1037677,11522997,55483,13319,7068,10
4085980,4078504,339351,3738974,17985,4246,6934,10
4467710,4460305,359630,4100518,19912,4791,6974,10
11605662,11598249,794928,10803141,51913,12110,6916,10
120716,111592,14455,97057,452,100,8811,10
3097338,3089763,221865,2867761,13584,3151,7159,10
10383574,10375917,746322,9629424,46227,11029,7193,10
3945918,3937404,291182,3646077,17469,4184,8070,10
3107565,3100144,232166,2867863,13772,3312,7004,10
4161686,4154374,306225,3847983,18447,4443,6821,10
2921136,2913998,215639,2698222,12979,3115,6723,10
12260355,12252880,1025556,11227152,54071,12850,7061,10
122727,114654,16394,98158,458,100,7667,10
5436268,5415873,390478,5025187,24277,5729,19951,10
2642892,2625148,206380,2418625,11597,2642,17362,10
17369294,17360979,1327836,16032947,77045,18339,7728,10
116243,107310,17605,89606,400,100,8472,10
5708625,5698715,417620,5280920,25367,6115,9386,10
2212683,2205472,197319,2008038,9695,2270,6764,10
8405383,8396413,598816,7797405,37619,8834,8438,10
8504983,8496654,629860,7866575,38129,9079,7865,10
5012652,5005211,386506,4618517,22258,5258,6913,10
985141,978356,77369,900848,4253,1046,6365,10
3285437,3278209,271730,3006325,14582,3500,6678,10
118838,110800,14942,95725,440,100,7647,10
11337271,11329470,829126,10500161,50355,11951,7385,10
